region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Кемеровская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5
Кемеровская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Государственные, Муниципальные	старшие преподаватели / 11	56.0	56.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	31.0	22.0
Кемеровская область	персонал; Государственные, Муниципальные	техники-электроники / 30	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Кемеровская область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 19	100.0	93.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	26.0	18.9
Кемеровская область	персонал; Частные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	2.0										
Кемеровская область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	19.0	18.0	2.0	6.0	0.0	1.0	2.0	1.0	0.0	7.0	4.9
Кемеровская область	персонал; Частные	административно-хозяйственный персонал / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	ассистенты / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	в том числе:  деканы факультетов / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	в том числе: профессорско-преподавательский состав - всего / 04	15.0	15.0	2.0	5.0	0.0	1.0	1.0	0.0	0.0	5.0	3.5
Кемеровская область	персонал; Частные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кемеровская область	персонал; Частные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
