region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Архангельская область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Архангельская область	персонал; Частные	Из стр.01 – исследователи / 36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	персонал; Частные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	персонал; Частные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	1.0										
Архангельская область	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	48.0	45.0	4.0	13.0	0.0	2.0	13.0	1.0	2.0	24.0	42.5
Архангельская область	персонал; Частные	административно-хозяйственный персонал / 21	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.8
Архангельская область	персонал; Частные	ассистенты / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	18.0	18.0	4.0	9.0	0.0	2.0	10.0	0.0	0.0	6.0	14.4
Архангельская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Архангельская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	5.0	5.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	5.0
Архангельская область	персонал; Частные	в том числе: деканы факультетов / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	персонал; Частные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	персонал; Частные	директор филиала / 06	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Архангельская область	персонал; Частные	директора институтов / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Архангельская область	персонал; Частные	доценты / 14	4.0	4.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	2.0	2.5
Архангельская область	персонал; Частные	заведующие кафедрами / 11	6.0	6.0	0.0	6.0	0.0	0.0	6.0	0.0	0.0	3.0	5.8
Архангельская область	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	18.0	18.0	4.0	9.0	0.0	2.0	10.0	0.0	0.0	6.0	14.4
Архангельская область	персонал; Частные	из них:  ректор / 03	2.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0
Архангельская область	персонал; Частные	инженерно-технический персонал / 20	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
